Sale_ID,Date,Market_ID,Product_Category,Orders,Customers,Revenue,Cost,Profit,Discount
S005866,2025-10-01,M028,Software,16,9,276461.54,196976.15,79485.39,16572.59
S005867,2025-11-01,M028,Software,15,10,261928.27,191190.06,70738.21,22699.0
S005868,2025-12-01,M028,Software,14,10,245584.73,180330.88,65253.85,11071.67
S005869,2023-01-01,M028,Business Services,8,4,66817.76,48844.78,17972.98,4545.08
S005870,2023-02-01,M028,Business Services,7,5,64644.36,44320.81,20323.55,3650.98
S005871,2023-03-01,M028,Business Services,7,4,61587.88,44288.7,17299.18,2877.59
S005872,2023-04-01,M028,Business Services,7,4,69337.5,48156.02,21181.48,3339.66
S005873,2023-05-01,M028,Business Services,8,5,78023.8,55925.15,22098.65,5149.19
S005874,2023-06-01,M028,Business Services,9,5,76671.82,52807.53,23864.29,3347.65
S005875,2023-07-01,M028,Business Services,9,5,84534.7,61087.71,23446.99,5825.51
S005876,2023-08-01,M028,Business Services,10,6,90197.44,64217.2,25980.24,7651.77
S005877,2023-09-01,M028,Business Services,7,4,66761.58,45687.91,21073.67,5207.29
S005878,2023-10-01,M028,Business Services,8,5,68789.0,47794.63,20994.37,2006.68
S005879,2023-11-01,M028,Business Services,10,7,95883.92,65380.96,30502.96,7387.34
S005880,2023-12-01,M028,Business Services,10,6,81007.28,59423.41,21583.87,2569.11
S005881,2024-01-01,M028,Business Services,8,6,68274.41,48674.16,19600.25,1871.74
S005882,2024-02-01,M028,Business Services,10,5,85148.09,59557.53,25590.56,3811.86
S005883,2024-03-01,M028,Business Services,10,7,83084.46,58515.3,24569.16,1980.4
S005884,2024-04-01,M028,Business Services,10,7,83038.87,58086.7,24952.17,4963.59
S005885,2024-05-01,M028,Business Services,10,5,90026.37,65617.04,24409.33,4155.38
S005886,2024-06-01,M028,Business Services,11,6,103345.77,74627.07,28718.7,7418.02
S005887,2024-07-01,M028,Business Services,10,7,93968.74,67068.81,26899.93,2415.36
S005888,2024-08-01,M028,Business Services,10,7,82728.07,56442.65,26285.42,1720.97
S005889,2024-09-01,M028,Business Services,9,7,84998.27,58992.24,26006.03,2669.42
S005890,2024-10-01,M028,Business Services,12,9,112279.49,81371.56,30907.93,8387.16
S005891,2024-11-01,M028,Business Services,13,8,119644.07,88118.66,31525.41,3242.23
S005892,2024-12-01,M028,Business Services,11,6,103727.04,72012.72,31714.32,3094.68
S005893,2025-01-01,M028,Business Services,11,6,97837.11,72350.86,25486.25,2245.01
S005894,2025-02-01,M028,Business Services,12,9,119025.95,81447.19,37578.76,2815.12
S005895,2025-03-01,M028,Business Services,14,8,140892.64,96678.06,44214.58,11979.27
S005896,2025-04-01,M028,Business Services,11,7,97731.72,67539.46,30192.26,5026.11
S005897,2025-05-01,M028,Business Services,11,7,91728.87,66341.1,25387.77,7589.71
S005898,2025-06-01,M028,Business Services,13,10,128378.05,93233.2,35144.85,9045.14
S005899,2025-07-01,M028,Business Services,12,9,124056.29,88987.38,35068.91,9690.25
S005900,2025-08-01,M028,Business Services,13,8,119643.81,82242.93,37400.88,3315.54
S005901,2025-09-01,M028,Business Services,12,6,114566.94,81837.75,32729.19,9502.78
S005902,2025-10-01,M028,Business Services,14,8,134447.5,96869.99,37577.51,4853.76
S005903,2025-11-01,M028,Business Services,14,10,142574.2,98880.91,43693.29,4668.97
S005904,2025-12-01,M028,Business Services,13,9,120158.08,85494.79,34663.29,8464.54
S005905,2023-01-01,M028,Consulting,5,2,116094.44,81134.84,34959.6,7707.8
S005906,2023-02-01,M028,Consulting,6,4,160782.15,116384.87,44397.28,14430.36
S005907,2023-03-01,M028,Consulting,7,5,196064.45,141957.24,54107.21,12612.55
S005908,2023-04-01,M028,Consulting,6,3,155533.99,115066.1,40467.89,7022.63
S005909,2023-05-01,M028,Consulting,6,3,140286.82,96059.6,44227.22,4938.19
S005910,2023-06-01,M028,Consulting,6,4,150185.56,104866.33,45319.23,4088.85
S005911,2023-07-01,M028,Consulting,6,4,135499.84,94457.82,41042.02,10262.39
S005912,2023-08-01,M028,Consulting,6,3,155291.83,106580.29,48711.54,9749.68
S005913,2023-09-01,M028,Consulting,7,4,192694.35,137758.86,54935.49,7038.35
S005914,2023-10-01,M028,Consulting,7,4,169771.41,124666.01,45105.4,3750.01
S005915,2023-11-01,M028,Consulting,7,4,193005.53,140162.96,52842.57,15055.28
S005916,2023-12-01,M028,Consulting,8,4,221384.79,160136.18,61248.61,11505.67
S005917,2024-01-01,M028,Consulting,6,3,155906.32,112697.73,43208.59,10077.39
S005918,2024-02-01,M028,Consulting,8,5,212693.06,151230.44,61462.62,6362.96
S005919,2024-03-01,M028,Consulting,8,4,187153.76,134548.54,52605.22,3953.69
S005920,2024-04-01,M028,Consulting,7,4,195098.52,140633.36,54465.16,16298.35
S005921,2024-05-01,M028,Consulting,6,4,160293.11,115319.04,44974.07,6433.5
S005922,2024-06-01,M028,Consulting,7,4,161243.92,115746.4,45497.52,7123.39
S005923,2024-07-01,M028,Consulting,6,3,167125.52,116810.96,50314.56,4968.45
S005924,2024-08-01,M028,Consulting,8,5,203470.66,142309.33,61161.33,14213.24
S005925,2024-09-01,M028,Consulting,8,5,225331.83,155453.06,69878.77,16846.32
S005926,2024-10-01,M028,Consulting,9,5,247873.39,183237.65,64635.74,6428.89
S005927,2024-11-01,M028,Consulting,9,5,245740.95,175510.3,70230.65,12404.28
S005928,2024-12-01,M028,Consulting,9,5,231867.75,161844.64,70023.11,19914.2
S005929,2025-01-01,M028,Consulting,9,6,238012.12,173502.75,64509.37,11642.24
S005930,2025-02-01,M028,Consulting,8,4,198478.89,137197.36,61281.53,10883.5
S005931,2025-03-01,M028,Consulting,9,6,205020.29,140556.65,64463.64,9323.22
S005932,2025-04-01,M028,Consulting,9,7,214103.35,155183.8,58919.55,6492.95
S005933,2025-05-01,M028,Consulting,7,4,166384.71,114952.25,51432.46,12969.07
S005934,2025-06-01,M028,Consulting,8,4,206049.94,149696.82,56353.12,11656.99
S005935,2025-07-01,M028,Consulting,9,6,251919.57,178600.14,73319.43,6942.91
S005936,2025-08-01,M028,Consulting,10,5,273294.67,186467.66,86827.01,12352.55
S005937,2025-09-01,M028,Consulting,9,5,213706.02,146828.73,66877.29,15029.83
S005938,2025-10-01,M028,Consulting,10,6,250856.81,175991.91,74864.9,21886.65
S005939,2025-11-01,M028,Consulting,10,6,234338.35,161872.82,72465.53,16589.3
S005940,2025-12-01,M028,Consulting,11,6,253357.32,174971.87,78385.45,20641.69
S005941,2023-01-01,M028,Digital Solutions,6,4,90836.29,66253.25,24583.04,3579.08
S005942,2023-02-01,M028,Digital Solutions,7,5,95085.42,65005.92,30079.5,7914.37
S005943,2023-03-01,M028,Digital Solutions,8,5,107028.47,77432.96,29595.51,8136.85
S005944,2023-04-01,M028,Digital Solutions,6,4,85377.1,62484.8,22892.3,5244.02
S005945,2023-05-01,M028,Digital Solutions,7,5,95641.55,69548.57,26092.98,2560.02
S005946,2023-06-01,M028,Digital Solutions,6,4,78692.72,54090.52,24602.2,4284.51
S005947,2023-07-01,M028,Digital Solutions,8,6,126033.64,89839.64,36194.0,6951.69
S005948,2023-08-01,M028,Digital Solutions,8,6,123312.52,88268.55,35043.97,3766.24
S005949,2023-09-01,M028,Digital Solutions,7,5,96623.19,68562.83,28060.36,7156.39
S005950,2023-10-01,M028,Digital Solutions,9,5,120236.9,84376.22,35860.68,6646.15
S005951,2023-11-01,M028,Digital Solutions,8,4,127236.48,89397.58,37838.9,3680.28
S005952,2023-12-01,M028,Digital Solutions,8,5,114863.52,84863.58,29999.94,3452.73
S005953,2024-01-01,M028,Digital Solutions,8,6,123871.02,85563.37,38307.65,5172.5
S005954,2024-02-01,M028,Digital Solutions,8,4,109814.03,77025.33,32788.7,2715.99
S005955,2024-03-01,M028,Digital Solutions,9,6,130948.61,90746.6,40202.01,2850.35
S005956,2024-04-01,M028,Digital Solutions,7,4,96442.03,67087.4,29354.63,6899.0
S005957,2024-05-01,M028,Digital Solutions,7,5,92091.53,68241.73,23849.8,4687.15
S005958,2024-06-01,M028,Digital Solutions,8,5,111408.18,76253.96,35154.22,3230.31
S005959,2024-07-01,M028,Digital Solutions,9,6,123510.02,89369.11,34140.91,6797.84
S005960,2024-08-01,M028,Digital Solutions,7,5,89562.58,63603.61,25958.97,3092.82
S005961,2024-09-01,M028,Digital Solutions,9,6,135978.66,95892.36,40086.3,6145.36
S005962,2024-10-01,M028,Digital Solutions,9,5,137027.06,94545.36,42481.7,3972.09
S005963,2024-11-01,M028,Digital Solutions,10,5,155448.9,112624.65,42824.25,13343.69
S005964,2024-12-01,M028,Digital Solutions,9,7,120325.83,86626.68,33699.15,3432.26
S005965,2025-01-01,M028,Digital Solutions,10,5,158269.14,111283.51,46985.63,9711.66
S005966,2025-02-01,M028,Digital Solutions,10,6,136706.19,99012.14,37694.05,5718.72
S005967,2025-03-01,M028,Digital Solutions,12,7,176196.69,126604.34,49592.35,9429.65
S005968,2025-04-01,M028,Digital Solutions,11,7,152553.35,106089.4,46463.95,5646.42
S005969,2025-05-01,M028,Digital Solutions,9,6,127604.09,91764.35,35839.74,10073.07
S005970,2025-06-01,M028,Digital Solutions,10,5,152250.18,110621.74,41628.44,11483.87
S005971,2025-07-01,M028,Digital Solutions,9,5,132292.3,94136.56,38155.74,9488.34
S005972,2025-08-01,M028,Digital Solutions,10,6,145304.2,102672.14,42632.06,3606.07
S005973,2025-09-01,M028,Digital Solutions,10,6,155325.43,110338.49,44986.94,7493.36
S005974,2025-10-01,M028,Digital Solutions,13,10,200609.41,138350.29,62259.12,9156.8
S005975,2025-11-01,M028,Digital Solutions,12,8,161915.33,114827.22,47088.11,14318.84
S005976,2025-12-01,M028,Digital Solutions,11,6,173366.36,124269.4,49096.96,4013.87
S005977,2023-01-01,M028,SaaS,9,5,102227.85,75041.03,27186.82,4345.14
S005978,2023-02-01,M028,SaaS,10,7,121169.16,84720.3,36448.86,4176.91
S005979,2023-03-01,M028,SaaS,9,5,122628.62,89036.75,33591.87,10205.02
S005980,2023-04-01,M028,SaaS,9,5,109709.74,77826.98,31882.76,7747.04
S005981,2023-05-01,M028,SaaS,10,5,108539.96,76625.02,31914.94,5294.48
S005982,2023-06-01,M028,SaaS,12,8,144079.8,98265.87,45813.93,12634.15
S005983,2023-07-01,M028,SaaS,10,7,112861.63,83669.77,29191.86,8992.25
S005984,2023-08-01,M028,SaaS,9,7,118460.98,85351.27,33109.71,3422.83
S005985,2023-09-01,M028,SaaS,11,8,147137.67,104763.01,42374.66,11854.12
S005986,2023-10-01,M028,SaaS,12,8,158044.9,114986.11,43058.79,4639.63
S005987,2023-11-01,M028,SaaS,11,8,138556.99,96110.57,42446.42,2878.73
S005988,2023-12-01,M028,SaaS,11,8,140046.95,103872.54,36174.41,7025.06
S005989,2024-01-01,M028,SaaS,10,7,135004.02,95293.02,39711.0,11834.93
S005990,2024-02-01,M028,SaaS,10,6,118569.43,82488.37,36081.06,3879.5
S005991,2024-03-01,M028,SaaS,12,9,137001.02,96202.54,40798.48,10521.14
S005992,2024-04-01,M028,SaaS,11,8,137359.91,94578.88,42781.03,7755.32
S005993,2024-05-01,M028,SaaS,11,8,133088.9,91523.2,41565.7,11669.37
S005994,2024-06-01,M028,SaaS,11,6,131630.35,91601.87,40028.48,7767.92
S005995,2024-07-01,M028,SaaS,11,8,119426.24,85431.16,33995.08,8456.41
S005996,2024-08-01,M028,SaaS,11,7,139455.33,99507.18,39948.15,3600.94
S005997,2024-09-01,M028,SaaS,12,7,142186.06,100025.87,42160.19,12646.13
S005998,2024-10-01,M028,SaaS,14,9,166835.44,123078.35,43757.09,5286.08
S005999,2024-11-01,M028,SaaS,15,10,195961.75,144440.22,51521.53,6780.31
S006000,2024-12-01,M028,SaaS,16,9,205888.68,144531.22,61357.46,11274.08
S006001,2025-01-01,M028,SaaS,13,8,160667.0,114133.73,46533.27,7330.83
S006002,2025-02-01,M028,SaaS,12,8,144905.23,100610.18,44295.05,10764.87
S006003,2025-03-01,M028,SaaS,13,7,163629.0,117303.9,46325.1,5793.14
S006004,2025-04-01,M028,SaaS,15,10,205196.99,147935.01,57261.98,15587.03
S006005,2025-05-01,M028,SaaS,13,9,173743.65,120459.83,53283.82,10867.04
S006006,2025-06-01,M028,SaaS,12,9,160182.9,110317.79,49865.11,12912.67
S006007,2025-07-01,M028,SaaS,12,6,137661.98,94735.63,42926.35,5720.73
S006008,2025-08-01,M028,SaaS,17,10,192954.86,133858.3,59096.56,16985.32
S006009,2025-09-01,M028,SaaS,15,8,165356.36,122590.14,42766.22,10295.02
S006010,2025-10-01,M028,SaaS,14,10,173232.13,122202.59,51029.54,13168.41
S006011,2025-11-01,M028,SaaS,16,12,212319.08,155275.55,57043.53,14710.0
S006012,2025-12-01,M028,SaaS,14,10,192392.36,138776.54,53615.82,11533.55
S006013,2023-01-01,M028,IT Services,6,4,99127.57,73069.73,26057.84,4629.2
S006014,2023-02-01,M028,IT Services,6,4,97482.96,67815.97,29666.99,5034.64
S006015,2023-03-01,M028,IT Services,7,4,111843.3,76557.1,35286.2,3655.69
S006016,2023-04-01,M028,IT Services,5,2,78111.05,56417.86,21693.19,1874.62
S006017,2023-05-01,M028,IT Services,6,3,99981.7,74051.94,25929.76,8269.12
S006018,2023-06-01,M028,IT Services,7,4,113931.23,82221.25,31709.98,8283.31
S006019,2023-07-01,M028,IT Services,6,4,97054.35,67309.92,29744.43,7160.23
S006020,2023-08-01,M028,IT Services,6,3,89175.16,62595.48,26579.68,6014.69
S006021,2023-09-01,M028,IT Services,5,3,85518.55,59361.51,26157.04,6549.54
S006022,2023-10-01,M028,IT Services,7,5,100928.87,74665.63,26263.24,5014.22
S006023,2023-11-01,M028,IT Services,7,4,120060.08,88105.97,31954.11,8172.09
S006024,2023-12-01,M028,IT Services,7,3,126781.12,90423.43,36357.69,8513.16
S006025,2024-01-01,M028,IT Services,7,5,114826.73,85084.15,29742.58,6145.46
S006026,2024-02-01,M028,IT Services,7,5,117352.52,85850.01,31502.51,10141.9
S006027,2024-03-01,M028,IT Services,8,6,128343.1,89595.36,38747.74,7024.59
S006028,2024-04-01,M028,IT Services,6,3,98160.05,71870.77,26289.28,6483.44
S006029,2024-05-01,M028,IT Services,8,5,126420.81,89180.08,37240.73,10244.06
S006030,2024-06-01,M028,IT Services,7,4,113244.6,82247.85,30996.75,5316.92
S006031,2024-07-01,M028,IT Services,7,4,108222.18,76659.95,31562.23,2757.66
S006032,2024-08-01,M028,IT Services,7,4,121471.75,84824.28,36647.47,6199.27
S006033,2024-09-01,M028,IT Services,7,4,101810.21,73314.71,28495.5,3840.6
S006034,2024-10-01,M028,IT Services,9,5,147425.58,105826.64,41598.94,3005.89
S006035,2024-11-01,M028,IT Services,9,6,156529.34,112461.4,44067.94,6580.09
S006036,2024-12-01,M028,IT Services,8,5,125848.52,86007.29,39841.23,6401.26
S006037,2025-01-01,M028,IT Services,9,5,160808.39,109953.1,50855.29,14110.71
S006038,2025-02-01,M028,IT Services,8,5,132227.06,91728.99,40498.07,7584.21
S006039,2025-03-01,M028,IT Services,10,6,151461.19,108783.93,42677.26,5655.14
S006040,2025-04-01,M028,IT Services,8,5,138890.65,95053.14,43837.51,11710.74
S006041,2025-05-01,M028,IT Services,9,5,137570.79,95521.17,42049.62,12069.27
S006042,2025-06-01,M028,IT Services,9,5,129647.09,95238.06,34409.03,4575.2
S006043,2025-07-01,M028,IT Services,9,6,159783.52,111952.89,47830.63,3708.94
S006044,2025-08-01,M028,IT Services,9,5,142594.71,99192.82,43401.89,8171.73
S006045,2025-09-01,M028,IT Services,9,5,136875.28,95714.29,41160.99,6517.97
S006046,2025-10-01,M028,IT Services,9,5,154499.65,114587.49,39912.16,13406.58
S006047,2025-11-01,M028,IT Services,10,6,145493.71,101104.25,44389.46,11639.18
S006048,2025-12-01,M028,IT Services,9,6,159200.5,113991.15,45209.35,8472.27
S006049,2023-01-01,M029,Software,6,4,116335.23,84677.43,31657.8,4636.82
S006050,2023-02-01,M029,Software,6,3,99597.27,69035.09,30562.18,5402.78
S006051,2023-03-01,M029,Software,5,3,83478.94,61342.93,22136.01,3585.66
S006052,2023-04-01,M029,Software,5,3,86903.34,63897.34,23006.0,4632.33
S006053,2023-05-01,M029,Software,6,3,102500.43,71398.06,31102.37,8037.76
S006054,2023-06-01,M029,Software,6,3,103004.0,72276.46,30727.54,8276.86
S006055,2023-07-01,M029,Software,6,4,109972.58,78938.6,31033.98,8781.41
S006056,2023-08-01,M029,Software,5,3,88738.61,64587.87,24150.74,5758.51
S006057,2023-09-01,M029,Software,5,2,98111.84,67122.19,30989.65,4733.32
S006058,2023-10-01,M029,Software,7,4,137220.85,94137.31,43083.54,3562.77
S006059,2023-11-01,M029,Software,7,5,134826.3,92974.2,41852.1,4205.83
S006060,2023-12-01,M029,Software,6,4,107976.42,74297.62,33678.8,3810.43
S006061,2024-01-01,M029,Software,6,3,109666.46,77230.95,32435.51,7141.76
S006062,2024-02-01,M029,Software,6,3,115348.64,83557.74,31790.9,10107.11
S006063,2024-03-01,M029,Software,8,4,144404.13,102878.26,41525.87,2978.87
S006064,2024-04-01,M029,Software,7,4,144245.15,102667.46,41577.69,3552.71
S006065,2024-05-01,M029,Software,6,4,108120.49,77940.9,30179.59,3063.85
S006066,2024-06-01,M029,Software,6,3,98302.39,67292.78,31009.61,5097.45
S006067,2024-07-01,M029,Software,6,4,114628.16,81257.84,33370.32,8156.09
S006068,2024-08-01,M029,Software,7,4,113734.85,79348.06,34386.79,8973.65
S006069,2024-09-01,M029,Software,7,4,142685.44,100181.42,42504.02,5697.77
S006070,2024-10-01,M029,Software,8,6,161195.07,115997.82,45197.25,8631.13
S006071,2024-11-01,M029,Software,8,5,136409.12,100180.53,36228.59,8018.9
S006072,2024-12-01,M029,Software,9,5,172660.42,121863.31,50797.11,15370.57
S006073,2025-01-01,M029,Software,7,5,126882.71,92250.37,34632.34,5429.76
S006074,2025-02-01,M029,Software,8,6,163733.95,121495.64,42238.31,13461.06
S006075,2025-03-01,M029,Software,8,5,162036.0,120261.65,41774.35,9905.85
S006076,2025-04-01,M029,Software,6,4,123436.38,84482.38,38954.0,7880.59
S006077,2025-05-01,M029,Software,7,3,135867.25,95506.07,40361.18,6743.47
S006078,2025-06-01,M029,Software,8,4,156355.82,108188.41,48167.41,12248.66
S006079,2025-07-01,M029,Software,8,6,151453.86,108787.34,42666.52,9628.16
S006080,2025-08-01,M029,Software,8,4,164138.21,120108.34,44029.87,5180.08
S006081,2025-09-01,M029,Software,7,5,125985.84,87973.93,38011.91,2548.09
S006082,2025-10-01,M029,Software,8,5,152736.01,105302.37,47433.64,6831.17
S006083,2025-11-01,M029,Software,10,7,198193.98,143365.01,54828.97,6856.25
S006084,2025-12-01,M029,Software,8,4,160789.75,115781.05,45008.7,7237.11
S006085,2023-01-01,M029,Business Services,6,3,48896.89,33742.83,15154.06,1246.24
S006086,2023-02-01,M029,Business Services,6,3,49126.26,36461.64,12664.62,3920.41
S006087,2023-03-01,M029,Business Services,7,4,71009.91,49739.42,21270.49,5767.0
S006088,2023-04-01,M029,Business Services,6,3,51806.44,38360.71,13445.73,4334.54
S006089,2023-05-01,M029,Business Services,5,3,48474.19,33711.42,14762.77,2721.07
S006090,2023-06-01,M029,Business Services,6,4,56700.04,41702.8,14997.24,3463.46
S006091,2023-07-01,M029,Business Services,6,4,52257.09,37907.37,14349.72,3379.25
S006092,2023-08-01,M029,Business Services,6,4,50017.2,36706.69,13310.51,2876.23
S006093,2023-09-01,M029,Business Services,6,4,51135.22,36475.43,14659.79,1516.97
S006094,2023-10-01,M029,Business Services,8,6,75363.87,55353.59,20010.28,2026.74
S006095,2023-11-01,M029,Business Services,6,4,53529.25,38028.37,15500.88,2639.86
S006096,2023-12-01,M029,Business Services,7,4,68100.12,47846.64,20253.48,2975.39
S006097,2024-01-01,M029,Business Services,5,2,46274.65,33174.82,13099.83,3283.43
S006098,2024-02-01,M029,Business Services,7,4,70008.22,48873.31,21134.91,3859.31
S006099,2024-03-01,M029,Business Services,7,5,62032.7,45400.08,16632.62,4550.38
S006100,2024-04-01,M029,Business Services,7,4,68346.35,50267.82,18078.53,5411.08
S006101,2024-05-01,M029,Business Services,7,4,58845.63,41057.68,17787.95,2854.34
S006102,2024-06-01,M029,Business Services,6,3,53087.89,37640.23,15447.66,4222.99
S006103,2024-07-01,M029,Business Services,7,4,69045.71,49607.97,19437.74,5247.1
S006104,2024-08-01,M029,Business Services,8,5,70787.54,50474.83,20312.71,5671.23
S006105,2024-09-01,M029,Business Services,7,5,67158.74,47628.86,19529.88,4991.07
S006106,2024-10-01,M029,Business Services,7,5,63819.41,45452.13,18367.28,3479.51
S006107,2024-11-01,M029,Business Services,7,5,62526.51,45967.18,16559.33,1764.69
S006108,2024-12-01,M029,Business Services,7,4,70111.53,50943.01,19168.52,5388.52
S006109,2025-01-01,M029,Business Services,7,4,66397.2,45377.28,21019.92,1616.69
S006110,2025-02-01,M029,Business Services,7,4,62435.96,46289.79,16146.17,3641.22
S006111,2025-03-01,M029,Business Services,8,5,72288.98,53217.94,19071.04,6111.43
S006112,2025-04-01,M029,Business Services,8,4,72474.69,50315.46,22159.23,4308.97
S006113,2025-05-01,M029,Business Services,8,5,73594.42,50901.01,22693.41,3347.14
S006114,2025-06-01,M029,Business Services,7,5,71349.54,52013.2,19336.34,3579.24
S006115,2025-07-01,M029,Business Services,7,5,57027.94,39946.22,17081.72,4263.22
S006116,2025-08-01,M029,Business Services,9,7,82839.09,59906.94,22932.15,3960.62
